232.73,230.72,228.63,230.65,230.14,228.68,230.24,229.91,229.77,230.64,229.03,228.47,228.74,229.84,231.97,232.89
228.32,232.85,230.7 ,232.74,231.72,228.81,231.55,231.68,232.16,229.33,228.54,231.34,232.29,228.54,231.71,231.72
230.57,226.27,231.76,229.85,231.5 ,227.89,231.71,227.53,232.38,230.46,229.63,229.03,227.89,226.03,226.06,229.99
231.61,231.42,229.86,229.77,232.18,227.33,232.46,232.21,227.53,227.72,230.44,231.1 ,227.5 ,230.71,228.89,228.3
232.7 ,225.58,231.76,230.51,231.21,228.7 ,231.44,228.55,228.89,229.57,230.35,226.71,231.81,228.76,233.42,232.68
233.59,229.89,230.08,231.54,228.68,233.67,230.8 ,233.71,229.45,230.57,231.67,231.85,228.53,231.03,226.41,230.18
230.67,231.3 ,229.92,231.14,227.17,229.85,230.12,228.33,228.83,230.12,234.9 ,234.77,232.91,230.61,231.8 ,226.8
227.52,227.09,231.18,231.65,229.49,231   ,226.9 ,229.28,231.21,232.12,231.3 ,230.67,230.35,231.09,230.14,229.17
229.02,232.02,232.46,229.49,231.94,236.89,228.84,228.34,229.79,233.93,233.56,226.84,231.06,229.1 ,231.48,228.16
228.38,230.91,229.81,234.11,233.51,226.68,232.27,230.08,231.69,229.62,233.17,226.73,233.35,228.61,230.37,231.03
235.2 ,232.42,233.79,232.57,233.39,229.9 ,232.53,232.89,227.1 ,230.95,231.65,230.47,227.76,232.35,227.65,231.06
229.27,231.47,228.01,227.4 ,231.59,234.54,229.05,227.42,229.17,230.36,233.1 ,227.1 ,230.6 ,232.2 ,228.07,228.35
232   ,229.61,226.25,228.25,230.69,231.06,228.18,230.99,230.71,229.86,229.58,230.28,232.59,232.19,229.79,230.67
230.12,231.15,230.95,226.7 ,228.6 ,231.75,230.91,230.47,233.82,231.53,231.33,228.38,232.18,230.45,228.77,227.58
232.28,230.46,225.86,229.64,230.76,230.26,230.92,229.65,229.01,227.82,228.34,231.93,228.46,228.05,231.81,234.01
228.97,226.72,224.7 ,228.22,230.22,229.6 ,231.55,228.67,233.2 ,233.6 ,230.2 ,227.61,225.7 ,230.59,231.71,232.28
227.7 ,231.18,230.18,229.4 ,235.41,231.32,232.6 ,228.44,229.33,231.18,230.04,230.94,232.3 ,230.63,230.57,228.45
227.66,231.18,230.73,234.25,227.9 ,228.35,231.39,234.87,229.41,226.73,233.27,234.36,227.72,230.2 ,229.42,230.96
231.48,231.35,229.66,231.5 ,229.02,228.36,232.62,228.05,228.41,230.11,227.89,229.12,226.88,233.72,231.28,230.33
230.15,230.73,229.78,232.17,226.6 ,227.03,230.29,229.78,232.16,231.19,234.23,226.29,228.45,230.27,229.72,236.94
230.11,230.26,231.41,228.97,229.11,232.91,232.29,229.4 ,229.41,228.41,232.19,227.85,228.16,230.68,229.68,231.2
233.34,225.13,229.54,232.21,232.74,233.32,230.29,226.38,235.11,234.61,230.03,231.08,231.27,234.04,232.51,229.88
231.08,233.6 ,230.74,232.82,228.47,231.8 ,230.19,229.37,234.87,228.92,229.17,234.05,229.75,232.48,231.33,233.4
230.9 ,228.65,229.66,229.15,234.79,231.53,226.68,227.66,230.4 ,227.84,228.46,229.26,228.17,229.81,230.76,230.51
233.68,229.06,229.53,229.61,229.71,231.23,228.76,226.17,230.46,231.58,232.6 ,228.83,230.8 ,232.12,230.22,229.63
228.89,232.17,234   ,229.56,228.03,230.02,232.61,231.53,228.67,229.07,231.62,231.88,232.13,232.16,226.8 ,226.09
231.89,229.37,234.26,232.26,228.53,230.67,231.19,228.84,228.31,230.6 ,232.14,232.26,231.91,232.66,232.82,229.98
232.17,228.5 ,230.86,228.78,228.01,229.55,231.01,231.62,229.8 ,230.84,228.61,230.22,231.56,231.94,228.35,230.8
230.01,231.78,232.09,230.86,227.45,227.46,232.15,231.44,227.24,232.19,227.22,231.77,229.69,228.86,226.23,229.6
230.93,229.99,233.01,230.01,229.11,232.36,229.42,232.69,230.6 ,229.75,233.44,232.81,230   ,228.51,231.59,230.51
228.17,228.26,227.33,234.52,231.76,232.27,227.74,228.14,231.42,232.03,230.8 ,230.87,230.04,229.01,230.56,232.08
228.2 ,233.8 ,225.66,230.89,231.49,229.44,232.63,230.69,230.75,228.97,228.64,225.59,231.05,230.87,230.22,230.58
230.71,229.89,232.87,231.71,230.08,230.29,231.32,227.99,226.79,228.72,231.51,232.84,228.57,231.76,231.62,230.85
231.94,228.95,230.59,227.85,226.01,230.7 ,227.74,229.11,227.68,231.61,230.63,230.72,232.3 ,231.96,230.96,226.88
235.67,227.79,227.62,232.66,230.56,229.48,227.41,233.11,227.23,230.44,235.78,231.66,228.68,228.18,229.45,229.73
229.17,229.85,231.88,228.93,230.93,231.72,230.37,230.4 ,233.03,228.43,231.86,229.26,231.48,227.7 ,230.94,232.27
230.87,233.61,231.96,230.78,232.52,226.36,228.49,232.43,232.73,231.68,229.03,231.39,230.96,231.68,230.31,228.3
230.34,231.76,234.28,227.6 ,231.9 ,231.54,231.82,229.94,229.62,233   ,231.73,229.85,226.87,230.85,232.11,233.56
226.63,228.44,230.07,229.72,226.28,233.27,231.75,228.51,231.99,231.06,231.7 ,230.23,232.06,230.46,231.8 ,234.71
229.62,230.1 ,230.08,228.64,228.78,229.64,228.32,233.44,233.37,231.14,229.11,230.69,231.59,232.15,231.51,232.13
226.91,232.22,228.22,228.52,232.41,228.41,230.11,231.93,225.59,227.73,226.62,232.03,231.02,231.93,229.07,233.52
232.18,233.62,225.33,230.02,225.46,229.29,229   ,229.84,230.09,232.29,229.09,236.54,233.27,227.65,228.38,229.07
228.72,230.24,229.08,230.58,229.69,229.4 ,229.64,232   ,231.43,231.39,231.04,226.84,227.97,230.88,229.96,234.52
230.7 ,228.86,232.78,233.54,229.61,232.06,230.39,232.02,229.71,232.24,228.75,228.95,230.27,228.68,229.08,231.39
229.41,231.08,228.34,227.88,228.48,229.33,229.02,230.2 ,227.63,227.35,230.2 ,230.07,231.18,231.16,228.81,232.22
231.11,228.24,230.96,226.98,229.16,232.9 ,236.05,230.13,233.33,233.88,231.18,230.6 ,227.76,228.55,229.73,230.74
229.3 ,232.26,227.54,228.22,227.95,228.7 ,233.02,232.17,230.51,234.86,228.48,231.78,231.58,231.19,230.7 ,230.06
231.48,228.61,233.4 ,228.99,228.29,231.03,235.54,230.91,230.1 ,231.31,228.75,228.65,234.13,226.57,230.25,230.91
231.98,229.26,233.06,230.56,227.63,227.45,228.49,230.18,230.21,234.89,229.5 ,228.84,230.29,230.93,231.57,231.48
233.92,226.52,228.78,229.52,230.37,230.56,230.11,228.84,230.03,232.6 ,227.26,228.52,234.09,230.11,230.38,233.14
230.11,228.6 ,228.39,237.19,230.62,232.36,229.9 ,230.45,230.72,231.93,228.19,228.94,228.57,230.89,229.71,231.39
226.22,231.02,232.43,230.37,229.16,228.44,229   ,233.82,231.78,229.19,231.08,229.19,233.39,229.51,232.81,229.99
228.82,232.9 ,232.63,231.35,230.92,231.51,225.34,233.12,228.67,231.95,230.6 ,231.74,231.06,230.24,231.07,230.26
233.21,232.72,232.33,229.35,229.36,231.15,230.9 ,232.39,230   ,233.68,230   ,228.69,226.76,230.24,232.52,231.24
228.36,227.27,230.55,231.41,234.02,230.36,230.53,229.28,231.24,229.36,232.14,231.64,228.02,228.86,232.84,230.76
232.42,229.79,231.12,230.13,233.92,230.51,231.34,229.08,233.23,230.11,233.9 ,231.47,228.38,227.65,230.75,231.31
230.75,230.48,231.44,226.9 ,229.67,232.56,232.75,232.73,230.44,233.09,232.19,229.46,232.62,229.82,232.88,226.79
233.37,230.47,229.64,229.19,229.38,229.04,231.08,231   ,232.07,231.52,228.61,228.58,230.98,229.57,227.69,231.83
226.58,230.93,234.41,234.95,229.6 ,231.3 ,233.58,229.45,233.84,228.72,232.4 ,230.05,232.89,230.1 ,229.41,231.04
230.1 ,230.86,228.63,231.13,230.25,227.62,229.48,229.04,229.96,234.47,229.97,228.42,228.24,230.44,230.07,232.12
228.08,229.46,229.02,232.98,229.09,228.95,232.39,232.04,232.71,228.59,232.24,227.77,229.34,228.65,228.62,227.76
236.32,230.02,230.56,231.68,232.63,229.14,231.33,229   ,232.35,231.08,228.12,230.95,229.65,229.98,230.73,228.43
232.15,229.11,230.66,227.76,228.08,229.62,229.97,228.3 ,230.41,227.7 ,230.36,231.28,231.56,228.9 ,228.61,227.41
233.26,229.13,228.33,232.79,228.33,229.05,228.63,232.37,227.49,232.1 ,236.12,230.7 ,227.96,226.94,230.16,229.82
228.38,232.37,227.94,231.93,231.01,232.17,230.81,229.72,233.08,232.41,228.78,229.83,231.15,229.63,230.3 ,229.76
229.56,228.08,229.03,227.66,229.76,230.44,234.43,228.98,230.42,228.04,230.91,230.87,229.68,226.96,232.23,231.02
229.96,229.78,229.76,228.73,230.98,229.63,231.18,228.52,230.47,226.93,227.85,228.77,230.43,231.68,232.12,230.73
232.7 ,228.14,230.45,229.19,230.27,229.95,232.98,229.95,227.68,228.72,230.51,231.09,231.83,227.69,232.28,231.03
229.94,231.79,227.9 ,228.12,228.37,230.53,232.39,225.7 ,229.4 ,230.67,232.94,231.29,230.44,231.34,233.35,232.36
231.9 ,228.32,229.09,230.51,231.12,227.43,229.86,226.6 ,227.24,229.64,228.22,228.24,232.11,232.59,229.48,231.56
226.4 ,227.1 ,229.55,232.48,230.22,230.91,226.82,234.28,230.79,229.05,229.03,230.45,227.26,231.92,231.12,227.98
229.79,227.92,228.37,231.94,231.66,230.92,233.82,230.36,231.34,232.33,232.42,231.43,233.06,229.74,229.53,226.93
228.85,231.59,232.49,226.56,228.94,230.61,228.1 ,232.29,231.88,231.9 ,232.14,229.63,228.18,231.18,231.06,232.43
227.35,234.77,231.53,229.54,231.83,229.77,228.54,228.44,230.19,226.15,229.8 ,232.5 ,229.28,230.24,230.11,230.12
231.52,229.35,229.8 ,226.72,233.24,230.24,229.41,232.66,227.66,232.66,227.93,230.98,230.26,230.22,230.69,228.7
231.06,232.15,233.67,234.19,228.92,227.25,226.06,227.58,229.81,231.39,229.02,231.41,231.55,227.56,231.72,227.31
230.57,233.73,232.82,229.47,233.52,230.38,234.27,227.66,234.24,233.86,229.55,231.65,228.96,231.08,230.54,231.12
227.83,232.93,230.22,231.59,231.06,229.16,230.17,232.39,229.05,228.07,233.63,226.73,228.8 ,229.82,229.34,230.46
232.75,233.73,232.55,231.09,232.96,229.09,225.81,229.06,229.71,229.77,230.64,231.12,231.22,228.93,229.24,231.27
231.2 ,229.3 ,230.06,232.48,229.72,229.79,229.92,230.02,232.56,228.92,231.97,226.43,229.27,233.54,226.32,231.25
229.9 ,232.58,229.55,231.94,234.52,229.96,230.69,230.18,231.53,231.54,228.41,229.69,233.52,233.14,230.26,230.31
230.55,230.01,228.8 ,228.54,231.35,231.17,232.57,226.84,230.1 ,228.45,230.05,229.48,230.05,228.28,232.92,230.37
229.98,227.53,233.17,230.36,231.14,228.35,225.43,234.5 ,232.91,232.14,234.68,229.02,228.23,231.89,233.2 ,230.58
227   ,229.79,233.59,230.83,227.75,231.22,232.96,230.09,231.36,228.91,235.11,229.16,230.42,230.84,230.93,231.28
229.93,231.21,232.65,226.88,232.44,231.99,232.72,233.64,232.94,231.34,229.89,231.48,234.23,231.73,228.37,230.27
228.84,234.17,230.22,233.6 ,233   ,230.06,231.76,232.01,229.19,229.6 ,226.05,227.21,228.05,232.96,231.12,232.7
228.54,232.3 ,233.2 ,229.11,229.05,227.08,232.31,233.21,232.49,228.72,228.24,231.68,230.9 ,227.13,233.13,228.5
228.19,231   ,230.29,231.88,228.89,230.62,233.85,230.68,229.31,226.67,227   ,230.42,231.96,228.7 ,229.14,230
229.43,232.47,230.92,232.45,230.71,228.96,231.81,232.88,231.34,229.69,230.04,227.63,233.53,230.37,231.72,232.1
226.49,229.47,230.43,230.76,233.47,231.5 ,227.6 ,228.93,231.32,229.94,232.4 ,230.73,234.31,232.48,227.69,230.64
232.43,227.88,229.63,230.98,231.82,229.74,231.82,232.14,229.75,231.3 ,228.27,229.4 ,231.29,232.8 ,229.78,228.79
231.54,229.13,231.06,233.35,228.6 ,227.61,230.22,227.98,232.85,227.07,232.97,231.39,231.17,224.76,229.88,226.75
230.46,228.13,231.02,233.02,232.62,228.52,230.69,227.15,233.44,231.72,232.91,227.57,233.5 ,228.23,231.07,228.05
230.43,232.46,228.47,228.78,230.88,229.04,229.57,228.46,229.7 ,232.84,232.34,229.94,230.67,233.37,230.45,230.71
228.9 ,230.23,230.81,228.61,229.41,228.85,230.1 ,228.89,231.86,232.55,232.33,229.48,233   ,232.82,226.7 ,232.72
232.54,228.12,235.78,235.74,233.78,231.19,230.58,230.73,229.24,231.91,232.29,228   ,232.68,227.92,225.9 ,229.07
230.23,230.09,231.49,229.26,230.86,230.05,227.37,232.26,229.44,229.95,229.16,231.67,231.2 ,230.8 ,229.52,231.31
229.07,228.81,233.43,228.37,230.86,233.71,232.91,229.89,227.86,225.99,231.61,233.88,232.64,233.92,231.49,228.55
233.2 ,229.87,231.08,229.53,229.26,234.01,227.67,233.69,229.65,230.71,232.51,231.96,232.53,230.54,230.7 ,230.87
230.05,233.35,229.73,230.27,233.19,230.29,231.81,227.21,230.15,232.27,229.84,229.74,232.15,228.79,232.23,230.7
229.32,233.48,230.09,231.1 ,229.5 ,231.2 ,233.01,229.91,227.22,231.2 ,232.73,230.71,230.83,231.43,233.05,227.58
229.91,229.01,227.66,229.68,226.77,231.09,231.81,231.07,233.55,230.86,229.21,233.44,230.64,231.5 ,228.09,232.4
228.8 ,229.75,228.95,230.73,229.32,229.03,228.87,228.44,228.2 ,228.34,232.65,231.56,231.41,229.79,228.56,228.55
228.26,231.35,232.17,230.31,227.27,230.48,231.62,231.74,229.72,232.56,231.27,232.79,231.39,228.06,229.52,229.38
235.55,230.73,231.64,232.07,229.85,231.44,230.31,228.82,228.72,233.71,229.21,230.08,230.11,229.3 ,231.65,228.76
233.81,229.48,230.15,234.3 ,233.95,226.03,228.84,230.5 ,233.83,233.62,228.22,232.7 ,231.95,233.63,227.75,227.97
231.12,232.54,236.04,228.48,229.94,230.62,224.81,227.93,228.75,229.6 ,230.32,228.14,231.86,233.21,231.37,229.58
227.99,227.66,234.02,230.67,231.66,232.92,229.22,229.94,227.91,232.84,230.67,232.09,231.85,233.12,231.03,232.12
228.77,235.59,230.44,232.11,233.48,228.48,233.05,231.93,231.97,229.65,231.98,230.89,232.06,226.29,228.97,229.37
230.15,229.78,230.22,231.3 ,230.55,229.69,230.09,229.61,228.77,229.97,231.35,231.17,228.47,232.2 ,229.67,234.11
232.08,231.3 ,231.84,231.32,229.97,232.47,231.3 ,232.94,236.32,229.7 ,234.66,230.62,229.76,231.62,228.25,233.09
227.84,229.09,229.44,232.21,229.81,231.78,229.14,228.13,227.44,229.02,231.18,230.04,232.85,230.85,228.32,233.48
225.84,228.46,232.67,231.43,230.09,225.04,230.89,232.03,231.29,232.05,230.71,232.4 ,231.66,227.25,230.64,233.69
227.6 ,232.77,230.98,228.43,235.28,232.92,230.24,231.79,229.31,234.03,232.94,233.53,228.81,230.76,231.07,230.08
231.17,230.58,231.49,227.54,228.88,231.3 ,231.41,227.39,228.72,228.51,230.52,235.57,230.77,232.41,231.27,230.34
231.28,230.96,228.11,230.05,226.23,230.34,229.85,232.26,230.59,227.61,233.38,233.99,230.25,227.36,231.56,230.27
231.4 ,230.75,230.81,233.56,230.53,227.55,226.98,231.46,233.67,230.18,233.2 ,231.16,231.11,230.08,229.3 ,225.87
230.24,231.89,231.16,229.56,232.54,233.13,233.82,225.29,230.5 ,231.35,228.65,230.12,227.82,227.77,231.74,228.5
230.87,233.98,227.77,230.6 ,229.54,235.26,230.64,233.79,229.32,229.75,226.82,228.64,232.15,230.81,230.51,231.03
229.55,231.83,228.08,229.49,228.47,228.8 ,233.62,229.66,229.2 ,230.12,230.48,232.84,227.44,230.41,229.19,230.3
232.22,231.88,228.27,227.57,231.71,233.26,233.79,233.74,230.17,234.82,232.98,229.26,230.72,228.89,233.83,229.99
227.78,232.98,231.97,232.79,231.66,228.34,227.96,231.98,229.77,230   ,231.04,228.55,230.34,230.23,227.92,231.71
231.41,232.3 ,231.93,232.1 ,226.62,228.59,230.16,232.14,231.14,229.47,229.67,226.64,228.02,231.5 ,232.63,232.09
228.8 ,228.2 ,226.93,230.31,231.39,229.77,230.48,229.77,235.02,230.36,227.53,233.73,233.58,229.8 ,233.18,230.83
229.83,229.97,230.75,229.35,228.96,228.02,231.75,227.56,231.35,229.96,232.03,231.47,230.64,233.26,232.26,231.98
231.61,227.25,227.25,232.49,234.14,231.5 ,230.84,224.34,229.04,227.2 ,228.74,231.01,227.48,229.73,227.33,232.56
232.58,231.66,230.54,227.8 ,231.87,230.81,231.42,229.34,230.41,231.61,230.15,229.99,231.05,225.53,229.5 ,229.68
228.26,234.3 ,231.3 ,229.85,230.59,231.83,233.1 ,229.41,233.88,231.54,230.4 ,231.65,231.67,232.02,230.81,227.35
233.02,233.66,226.56,231.64,229.05,228.81,230.24,230.01,230.27,234.41,227.64,230.15,231.12,229.84,228.96,233.52
231.82,232.34,233.16,228.98,230.19,232.66,231.35,231.17,233.04,228.65,229.58,228.13,231.22,234.71,232.91,231.78
230.36,228.62,230.36,230.27,227.45,229.94,231.88,227.62,231.08,230.88,232.14,232   ,230.79,230.05,231.79,230.17
230.11,229.03,228.09,232.48,229.54,228.03,229.06,233.22,232.85,229.81,230.23,225.98,229.04,230.99,233.19,231.25
230.06,230.86,235.37,232.75,230.76,227.84,230.55,230.01,230.24,231.8 ,228.04,231.14,230.92,232.17,231.34,228.77
229.89,230.24,234.33,231.5 ,233.26,231.64,228.12,232.97,229.1 ,231.56,229.02,226.63,234.27,232.38,231.81,231.14
230.55,232.24,231.27,230.04,229.32,228.77,226.32,226.2 ,231.88,224.94,233.73,232.84,231.29,228.63,229.83,230.68
230.6 ,233.13,230.11,230.83,232.36,231.69,231.31,223.62,232.47,228.31,233.58,234.34,230.49,228.83,228.41,230.77
232.15,230   ,232.49,228.73,228.99,229.9 ,231.94,229.15,231.09,231.13,229.4 ,228.55,230.16,228.68,232.27,230.53
233.55,230.36,232.27,234.42,232.12,230.52,232.02,229.81,227.42,230.46,230.92,230.6 ,232.9 ,232.09,228.2 ,229.5
231.43,232.69,225.65,230.08,233.06,232.38,232.57,229.76,232.01,230.67,228.44,231.57,230.84,235.34,228.81,230.6
230.08,231.48,228.67,229.6 ,229.56,231.88,230.27,232.23,229.94,231.63,230.3 ,232.78,229.23,225.51,229.63,234.39
231.75,227.14,227.61,231.9 ,231.07,231.55,230.59,230.72,233.24,232.9 ,228.38,230.92,231.07,230.82,233.85,234.75
230.87,228.88,229.46,230.2 ,229.67,234.06,229.77,229.97,229.95,227.47,235.07,230.99,232.49,231.49,231.14,228.14
228.44,229   ,232.71,231.96,229.42,228.66,231.5 ,229.74,231.44,230.63,229.37,229.51,232.44,233.2 ,231.02,232.09
232.4 ,227.85,227.5 ,229.42,231.17,230.12,233.45,228.13,231.13,232.39,229.24,230.32,231.74,229.85,227.85,227.01
231.11,230.14,229.61,233.07,236.05,228.22,232.35,234.19,230.27,233   ,230.86,228.4 ,233.91,231.96,231.02,228.21
230.77,230.76,231.85,231.72,231.9 ,230.34,231.14,228.96,230.69,232.71,230.01,227.8 ,232.95,232.82,227.6 ,229.37
231.53,233.29,224.49,230.87,231.62,229.97,235.27,231.73,233.33,232.84,226.73,232.68,229.01,233.54,230.04,231.27
231.02,231.91,233.47,229.77,230.96,232.28,233.85,228.48,235.02,228.98,227.71,231.46,231.13,229.76,229.03,228.11
228.62,232.83,226.3 ,226.29,229.59,228.82,228.14,228.91,229.73,229.21,232   ,230.4 ,229.08,230.69,229.38,230.67
230.18,228.99,230.27,227.87,227.37,228.34,232.67,227.52,229.82,230   ,230.4 ,230.41,229.38,231.81,230.71,231.27
230.21,231.14,230.03,231.49,230.79,231.69,230.35,233.35,227.71,230.11,230.21,233.79,230.16,228.69,229.66,230.12
