997.58,1002,1002.1,998.9,1000.5,1003.6,1000.8,998.01,997.62,997.29,999.56,1002.5,1002.4,1000.1,1000.4,1005.5,998.17,998.72,1000.7,1000.6,1000.9,1002.8,1001.4,1000.6,1002.3,997.86,997.32,996.42,1002.4,997.56,998.34,1000.9,998.31,999.73,1000.9,1001.2,1004,1001.5,1000.2,997.5,998.83,999.19,1001.9,999.84,999.85,994.98,996.01,997.7,997.91,999.47,998.74,998.93,999.98,1004.1,1000.3,1000.7,1000.4,1001,998.52,995.85,1001.1,998.31,999.42,996.76,1003.2,999.39,996.64,1000.5,1003.2,1002,1000,1000.5,1001.9,1000.2,999.42,999.66,1000.1,999.06,1001.9,997.32,1003,1004.5,1000.2,1002.2,1003.6,999.95,1003.4,1001.8,999.96,1002.8,1000.4,1004,998.15,1001.4,997.75,1002.9,999.44,1003.2,1005.3,1000.3,996.15,999.94,1001.3,997.15,998.69,999.74,1002.6,1001.1,1003.7,999.81,998.69,998.48,1000.6,999.17,999.25,999.68,998.63,1001.2,998.32,1003.7,1000,999.37,997.15,1003.5,999.05,1000.1,1000.8,1000.1
999.43,998.08,1000.5,999.99,999.25,998.62,1001.7,999.93,1004.5,998.23,1000.1,1002.3,1001.3,998.15,996.53,999.58,997.51,999.07,1001.2,997.75,997.19,997.66,1004.5,1001.1,999.41,1000.7,1001.3,1001.9,999.64,1000.5,999.15,1000.5,1000.9,998.59,999.91,1000.1,1002,998.41,997.86,999.49,996.48,998.97,1000.9,1000.6,1000.6,1000.6,1004.1,1002,1000.3,1000.1,1000.1,1001.7,1001.7,998.59,999.42,998.7,1003.2,1001.1,1002.7,999.59,1001,1002,1001.1,997.91,997.74,1003.3,1001.4,1001.5,1000.8,999.79,997.72,1000.5,999.04,998.54,998.41,998.9,993.81,997.36,998.77,1002.6,1004.8,1002.5,1005.9,1000.3,1001.9,998.27,997.43,999.16,1004.1,999.41,996.53,999.27,998.68,1001.7,997.63,1001.5,999.45,998.45,1000.9,997.64,1002,996.58,999.39,1002,996.51,997.3,998.93,997.09,1000.7,994.34,1001.3,1000.5,1001.5,998.48,997.32,998.85,998.87,1003.3,1001.2,1000.4,999.92,1002.3,1001.3,1002.4,1002.1,997.48,998.44,1001.7
1000.4,1000.2,1001.2,1000.8,994.92,1000.5,997.55,998.67,1001.6,998.11,1000.1,1000.1,995.88,1001.2,996.96,1002.4,999.24,999.61,999.94,1000.5,1000.4,1000.8,1004.1,999.03,997.78,999.38,1000.1,1002.1,998.53,999.53,1001.4,1000.3,998.99,999.49,999.11,996.1,997.78,999.88,1002.3,997.71,999.51,997.98,999.42,1004.6,1000.9,998.74,1003.4,1001.9,1002.3,1000.5,998.98,1000.1,999.19,1003.1,997.33,1002.1,999.51,1002.5,1002.6,1001.7,996.86,1000.8,1001.3,998.65,999.41,1002,999.18,999.19,1000.8,998.95,999.3,999.6,1002.1,1000.4,999.36,997.53,1001.2,998.15,1001.7,998.7,998.83,1001.1,996.86,996.38,1003.6,1000.9,1000.5,999.44,1001.9,1000.8,999.31,1000.8,1000.5,997.08,997.68,996.92,1001.9,999.48,996.7,998.56,1002.9,1001.2,999.85,1003.3,1001.8,1000.3,1000.4,1000.7,1003.7,999.66,1000.1,997.09,1000.3,1000.4,999.62,1000.8,1002.2,1002.9,999.47,1001.4,1001.3,998.16,999.3,994.17,999,1002.5,1003.5,1001.7
1000.6,997.91,999.39,998.96,999.08,999.53,1001.8,1001,997.75,999.62,1000.8,1000.6,999.36,996.42,1000.7,1002.6,1000.1,1004.3,1004.6,997.22,1000.7,998.87,999.32,1003.1,1002.7,998.95,998.85,997.47,998.16,1001.1,1002.1,996.24,1003.7,1000.5,1001.1,1000.9,1003.8,1002.6,999.07,997.82,998.81,996.92,999.74,992.44,1004.5,999.31,997.81,999.37,999.17,997.85,1001.8,998.2,1000.9,998.91,995.16,998.7,998.81,996.46,997.97,1000.4,998.47,1002.2,998.98,1003.9,997.82,1001.8,1002.8,998.1,1002.8,1000.3,1000.9,1000.2,999.86,1000,999.45,998.24,999.67,997.13,1000.5,1000.5,998.72,1001.4,1001.5,1002.5,1001.9,1000.4,1004.4,1001.1,997.97,1001.5,999.29,996.89,1000.8,1004,1002.3,998.36,1000.1,999.05,998.98,1003.6,1002.8,1001.5,1002.2,998.37,1002.2,997.13,1001.4,999.91,1000.4,1002,1000,996.22,998.27,997.99,1001.2,1003.7,1002.1,1000.6,1001.4,1000.4,999.63,997.63,999.43,1003,999.57,1002.2,1000.3,996.85
997.51,999.78,999.1,1002.8,999.83,998.53,999.04,1004.1,1002,999.1,997.87,998.45,1000.2,1001.8,998.7,1001.5,997.15,1001.2,997.55,1000.4,1003.8,999.79,1000.5,1000.9,999.93,996.75,999.83,1000.6,999.95,1001.4,1000,1001.1,1001.3,995.74,1000,997.75,1001.1,1002.4,1001.6,998.11,997.16,1001.2,997.35,998.36,997.75,999.72,997.98,1002.3,1003.4,1000.4,1001.4,999.68,1003.8,1001.4,1000.8,1001.6,995.82,997.37,1003.2,996.97,1001.9,999.59,1005.1,998.63,1002,1002,1001.6,1000.1,997.04,998.9,1000.2,1000.4,996.62,1001.1,997.1,999.24,998.19,1003,1000.5,1000.2,998.2,1001.4,997.62,999.32,1001.5,1002.2,1000.4,1000.6,997.63,998.64,997.52,996.49,1001,1002.4,998.75,999.6,996.59,998.36,1001.3,1003.2,1004.2,1000.1,999.1,998.72,1001.1,1000.5,997.6,1002.1,1000.8,999.01,998.54,998.71,998.02,999.78,1000.2,1001.6,1004.2,997.95,1002.7,1001.9,999.4,996.6,999.14,999.78,998.23,998.92,998.48,1003.1
1000.5,1001,1004.2,1000.3,998.48,996.56,1005.9,1002.2,1002.3,999.55,995.19,1000.4,999.8,998.52,1000.5,997.05,1001.3,999.11,997.46,1001.2,999.43,1000.3,1001.9,1000.9,1003.2,1001.3,999.67,998.39,1001.6,1002.6,999.21,1003.1,1003.6,1003.4,998.94,997.86,999.1,994.57,999.05,998.49,998.76,1000.9,1002.5,1002,1002.8,1002.3,1004.2,1000.4,996.79,999.84,999.59,998.94,996.75,999.6,1002.1,1003.6,1001.7,1002,1001,1001.7,1001.8,1000.8,997.37,1001.7,997.67,998.4,999.72,998.59,1001,1000.5,999.16,997.62,1000,997.78,997.8,999,999.64,999.34,998.41,1005.3,999.34,999.06,1004.3,1002,997.83,999.15,1002.4,997.89,997.5,997.71,1003.5,1000.5,996.18,997.94,1001.2,1003,1001.8,997.28,1001.1,1000.3,1003.1,995.1,998.03,1001.2,999.05,998.75,999.25,999.93,1003.7,997.21,999.29,998.62,999.12,998.15,1003.6,998.42,1002.1,999.17,999.99,998.85,998.95,999.33,999.44,1001.1,1000.3,1001.7,999.64,998.31
998.58,998.74,1000,997.67,1001.5,996.74,1001.5,1002,1002.5,1002.5,998.08,1001.5,997.77,1000.9,994.13,996.97,1002.4,999.88,998.23,999.37,1001.2,1003.4,999.75,1000.6,997.59,999.59,997.69,996.83,1003.9,1000.7,1000.4,1000.7,997.32,1000.5,995.32,1004.7,1001.4,1001.9,1003.1,998.77,997.65,997.81,1000.3,998.55,1001.5,999.7,1001.5,1000.2,998.76,999.87,1001.6,999.58,1000.3,1003.4,1000.8,1000.8,999.22,1002.3,1004.3,996.58,1000.1,995.72,1002.1,999.99,999.43,1001.7,1001.1,996.75,1000.1,1003.5,997.12,1000,1001.3,1000.9,998.62,997.31,999.02,1000.3,999.51,1000.7,1001.4,998.56,998.72,999.76,1001.8,998.51,999.82,998.92,998.24,999.61,999.82,998.26,997.78,1002.5,1003.5,1001.8,1002.5,998.25,1003,996.9,1005.5,999.72,1000.2,992.98,999.68,999.27,999.97,1002,1001.2,1000.7,997.18,995.82,1003.1,998.69,998.71,1001.8,998.16,1000.4,999.35,999.84,1001.5,996.76,998.37,998.24,1000.7,1000.6,999.2,1001.3
1002.3,998.56,999.64,1001.3,998.8,1001.2,1005,1002.7,1000.3,997.67,998.81,1000.4,1000.1,996.87,1001.8,1005.2,1001.4,998.75,998.72,1000.1,1002.8,999.75,999.74,999.55,998.38,1001.4,1000.2,999.43,1001.1,997.75,998.5,1000.5,999.93,1001.2,997.06,1000.9,999.85,997.71,1001.4,1001.3,998.22,1001.8,998.11,1001.7,1002.7,1004.8,1001.9,998.8,998.82,1000.3,1003.6,999.56,997.39,1001.4,1002.3,999.31,998.86,999.66,1000.3,998.5,999.03,1000.7,999.69,998.79,996.73,994.7,999.15,1000.4,1000,1000.7,999.49,1000.2,1000.6,1000.6,999.15,999.68,996.88,999.03,1000.3,996.3,1000.9,1001.5,1001.1,1002.1,1003.9,997.99,998.21,999.2,1001.2,999.54,999.79,1003,999.24,1001.1,995.83,999.32,1001.2,1002.4,1002.3,1000.7,1002.8,999.19,998.87,1003,1001.5,1000.1,997.13,1002.8,1001.1,999.22,999.84,999.07,1002.7,999.6,999.65,1005.1,1001.3,1000,1003.6,998.79,998.34,1003.9,1001.4,998.98,998.02,998.65,1002.3,1001
1003.8,1000.8,1001.1,998.54,1003,999.06,1000.3,1001.7,1001.5,998.95,999.61,999.9,997.84,995.72,998.06,1000.2,1000.3,996.12,999.25,1000.4,1001.9,998.61,996.68,999.21,998.26,1001.6,997.64,997.76,1000.6,994.71,999.73,1002.2,997.47,999.6,1001.3,999.76,1000.1,1004.3,998.47,1001,997.26,998.21,1004.4,999.38,1003.1,998.24,998.12,1001.2,998.39,999.25,1000.1,997.77,1000.9,998.93,998.03,998.91,1000.3,999.95,999.55,999.23,1001.5,998.97,998.56,1001.7,1000.1,998.85,1002,999.71,999.72,999.21,998.24,1001.8,998.6,996.83,1002,999.42,1001.1,996.7,1001,1000.7,999,999.57,999.25,999.7,1002.3,1002.7,1000.4,1002.5,999.43,999.56,1004.9,1000.2,999.49,998.29,998.88,999.9,997.58,999.66,997.54,1003,1001.6,998.99,996.06,1002.5,1001.2,1000.4,1000.4,1001.3,1003,998.09,997.45,997.45,1001.4,1002.7,1001.7,999.4,1002.2,999.28,1000.4,1000.2,998.5,1002.6,1000.9,1000.1,1001.6,1000.5,1001.6,995.49
1001.4,1000.9,999.26,999.61,1000.6,997.06,1001.1,1001,998.83,1000.2,1001.5,999.78,1003.2,997.22,1004.7,1001.7,999.76,1003.4,1001.9,1001.9,998.56,1003.1,1002.2,1000.5,999.64,1001.6,996.99,999.83,1001.8,999.47,996.78,1001.1,996.31,1002.8,1001.9,998.56,1003.1,994.27,997.66,998.53,997.08,998.56,997.45,1002.5,997.43,998.08,997.97,999.85,998.17,996.6,1000.9,999,998.73,998.19,999.6,1001.7,999.86,999.07,999.25,998.61,1000.2,1001.5,995.53,1001.7,1000.8,1000.4,999.24,1001.2,999.68,1002,1000.5,1000.8,1004.1,1001.1,1002.6,999.2,998.99,999.72,1000.8,997.31,999.96,998.41,1000.6,997.98,1001.2,1001.7,1002.1,998.18,1001.3,1002.7,999.25,999.9,1000.4,999.48,1000.4,998.65,1001.6,999.82,1001.2,998.86,1000.8,998.47,998.32,998.21,997.16,999.35,1001.7,1001.2,1003.1,1000.9,999.34,996.51,1000.3,999.73,1000.8,1001.5,1000.7,1002.3,1002.7,997.15,1000.5,994.97,999.08,998.83,999.57,996.25,998.21,1002.1
997.04,996.27,1003.9,1001.2,1002.6,1001.2,1001.5,998.79,998.31,1002.3,1002.1,999.39,1004.2,999.7,1004.7,1001.2,997.81,999.1,998.82,999.81,997,1000.1,1000,1000.7,1001.7,999.71,997.98,1002,1000.7,1003.5,1000.3,1000.4,1002.6,998.69,1002.1,1003.9,1002,998.33,998.5,996.28,998.34,1001.9,998.34,1000.3,1000.4,1001.5,1002.7,998.16,1000.8,1002.7,996.71,996.9,1001.6,1000.5,1002.9,1002.7,1001.8,1002.5,996.32,998.57,1002.2,1001.6,1001.4,1002.1,1000.8,999.95,1000.8,1002.2,997.78,1001.4,1001.1,1002.6,1001.4,1001.2,999.39,999.93,995.75,996.28,999.74,1001.2,998.87,999.77,996.43,997.17,1000.8,1002.6,1000.7,1000.7,998.89,1002.7,998,999.36,1002.3,1002.4,1000.9,999.09,1000.1,997.26,997.91,1003,1002.7,998.49,1002.1,1002.2,997.96,998.45,1000.9,998.13,999.99,998.01,1000.6,1000.1,996.22,999.62,1000.7,1001.5,997.97,998.59,999.77,1001.5,999.27,996.91,1001.7,1002.2,998.75,1001.1,997.87,998.45
999.22,1001.8,1000.5,997.67,1001.7,1001.2,1000.3,998.2,997.37,999.32,1003.4,1000.5,1000.7,1001.5,996.96,1003.6,998.86,1001.6,999.39,998.82,998.62,995.27,999.35,1001.9,996.31,998.71,1000.9,1000.6,1001.9,999.04,998.36,1000.9,1000.3,1000.8,996.08,1003.9,999.59,1002,1000.4,1000.3,1002.7,997.45,999.26,1000.6,999.69,1000.1,999.73,1000.8,998.52,1002.4,999.35,1002.6,998.2,1002.4,1001.4,1001.9,999.83,1005,1000.9,1002.1,1000.5,993.92,1000.2,997.38,999.67,1003,999.36,1001.7,999.65,999.39,1000.7,998.37,999.42,996.66,1001.9,999.33,1001.5,1003.6,1001.1,1005.4,1000.7,1000.6,1001.1,1000.6,1001.6,998.09,997.72,997.75,998.65,1001.3,997.63,1002.3,996.7,1002.8,1002.5,998.6,1000,999.75,999.61,1000.9,1000.4,996.58,999.05,1000.9,999.38,999.23,1003.7,997.81,999.15,999.71,998.61,998.35,1001,1001.5,999.39,997.88,1002.8,998.55,998.15,1002.2,997.48,1002.4,1001.9,1003.8,999.44,999.04,999.31,1002
998.47,1003.5,997.14,997.22,1005.1,1002.1,1001.6,996.79,1002.2,997.56,999.69,1003.3,997.69,1001.9,997.17,1000.6,1001,1001.1,999.36,1000.4,998.05,1000.3,998.83,1000.9,995.78,1002.6,999.47,1000.5,997.7,1002.4,1002.4,1001.8,1000.1,999.37,998.42,997.6,1002.6,1001.2,1003.4,996.71,1003.3,1000.2,996.59,1000.4,1000.4,998.87,1001.9,1002.6,999.75,1003,995.83,998,1000.1,1000.7,999.85,1002.2,1002,998.17,1000.6,1000.5,999.76,999.13,999.68,998.48,1003.1,997.83,1001.7,999.77,996.84,1000.5,999.83,1000.7,1000,1000.1,999.3,999.34,999.62,1000.2,999.16,1002.5,999.47,1001.9,999.33,996.54,996.07,997.31,1000.6,1002.3,997.76,998.63,1002.9,998.05,1000.3,998.5,1000.6,1000.8,998.69,998.14,998.86,999.59,1002.7,1000.2,1001.9,998.69,1000.8,1002.1,999.77,1002,997.58,1002.4,999.48,997.61,1002.1,998.21,999.09,993.76,999.94,1000.8,997.06,1000.3,1000.1,999.26,997.66,1002.1,999.63,1001.3,999.32,1003.3
998.41,1000.4,1001.2,996.15,1001.7,1000.5,998.45,1000.6,1001.1,999.52,997.28,999.35,1000.7,998.56,1001,998.41,1001.5,1001.4,1000.2,998.4,1001.4,999.5,999.4,1001.2,1002.6,998.64,1001,998.85,997.16,998.16,999.88,995.66,999.67,1001.5,997.39,1000.4,1001.4,1002,998.57,999.16,997.4,999.66,997.28,1001.3,1003.4,998.5,996.9,999,1000.9,999.98,999.73,999.19,996.1,1000.4,1003.1,1000.6,999.3,1001.3,1002.8,999.91,999.59,1001.6,1001.4,1004,1001.2,1004.3,997.22,1001.2,999.34,1001,1000.3,998.17,1000.4,996.01,1001.9,1003.1,998.91,1004.5,997.03,998.34,1000.6,993.74,1001,998.89,1001.1,999.55,1000.7,1001.9,1001.2,1000.2,999.62,1001.9,1002,999.04,1000.1,1003.7,1001.2,997.45,999.44,1002.3,1000.5,998.75,1000.1,998.58,1002.3,999.68,1000.9,1000.8,1001,999.99,1002.6,1004.8,997.38,998.17,997.84,1001.8,1000.2,1001.8,1003.1,997.93,999.7,997.82,1004.7,1000.5,997.84,999.76,1001.4,1001.2
